time,date,instrument,granularity,open,high,low,close
2026-01-21T23:05:00.000Z,21/1/2026,GOLD,5Min,"4815,398","4821,175","4800,708","4802,548"
2026-01-21T23:00:00.000Z,21/1/2026,GOLD,5Min,"4832,695","4833,415","4815,298","4815,298"
2026-01-21T22:55:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:50:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:45:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:40:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:35:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:30:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:25:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:20:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:15:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:10:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:05:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T22:00:00.000Z,21/1/2026,GOLD,5Min,"4831,685","4831,685","4831,685","4831,685"
2026-01-21T21:55:00.000Z,21/1/2026,GOLD,5Min,"4829,215","4832,598","4827,775","4831,685"
2026-01-21T21:50:00.000Z,21/1/2026,GOLD,5Min,"4836,585","4836,585","4828,165","4829,185"
2026-01-21T21:45:00.000Z,21/1/2026,GOLD,5Min,"4834,875","4839,535","4834,875","4836,355"
2026-01-21T21:40:00.000Z,21/1/2026,GOLD,5Min,"4835,325","4837,245","4833,885","4834,855"
2026-01-21T21:35:00.000Z,21/1/2026,GOLD,5Min,"4834,655","4839,205","4834,655","4835,275"
2026-01-21T21:30:00.000Z,21/1/2026,GOLD,5Min,"4832,285","4836,735","4831,835","4834,665"
2026-01-21T21:25:00.000Z,21/1/2026,GOLD,5Min,"4836,165","4837,005","4831,795","4832,255"
2026-01-21T21:20:00.000Z,21/1/2026,GOLD,5Min,"4831,645","4838,225","4831,555","4836,145"
2026-01-21T21:15:00.000Z,21/1/2026,GOLD,5Min,"4823,775","4831,755","4823,445","4831,625"
2026-01-21T21:10:00.000Z,21/1/2026,GOLD,5Min,"4818,245","4824,325","4818,225","4823,735"
2026-01-21T21:05:00.000Z,21/1/2026,GOLD,5Min,"4818,478","4819,595","4813,005","4818,265"
2026-01-21T21:00:00.000Z,21/1/2026,GOLD,5Min,"4826,315","4826,315","4816,868","4818,515"
2026-01-21T20:55:00.000Z,21/1/2026,GOLD,5Min,"4823,745","4827,605","4822,845","4826,345"
2026-01-21T20:50:00.000Z,21/1/2026,GOLD,5Min,"4818,455","4827,675","4817,985","4823,765"
2026-01-21T20:45:00.000Z,21/1/2026,GOLD,5Min,"4819,925","4821,215","4816,025","4818,565"
2026-01-21T20:40:00.000Z,21/1/2026,GOLD,5Min,"4805,225","4821,255","4803,455","4819,865"
2026-01-21T20:35:00.000Z,21/1/2026,GOLD,5Min,"4804,045","4809,805","4802,665","4805,175"
2026-01-21T20:30:00.000Z,21/1/2026,GOLD,5Min,"4797,195","4813,575","4796,225","4803,798"
2026-01-21T20:25:00.000Z,21/1/2026,GOLD,5Min,"4794,135","4799,555","4791,925","4797,155"
2026-01-21T20:20:00.000Z,21/1/2026,GOLD,5Min,"4794,055","4800,735","4787,765","4794,305"
2026-01-21T20:15:00.000Z,21/1/2026,GOLD,5Min,"4787,255","4796,415","4784,405","4794,075"
2026-01-21T20:10:00.000Z,21/1/2026,GOLD,5Min,"4778,575","4787,415","4775,245","4787,055"
2026-01-21T20:05:00.000Z,21/1/2026,GOLD,5Min,"4775,045","4784,035","4771,915","4778,495"
2026-01-21T20:00:00.000Z,21/1/2026,GOLD,5Min,"4780,858","4786,865","4774,655","4775,005"
2026-01-21T19:55:00.000Z,21/1/2026,GOLD,5Min,"4769,185","4782,775","4765,918","4780,995"
2026-01-21T19:50:00.000Z,21/1/2026,GOLD,5Min,"4776,135","4777,895","4755,345","4769,138"
2026-01-21T19:45:00.000Z,21/1/2026,GOLD,5Min,"4765,685","4778,325","4762,105","4776,035"
2026-01-21T19:40:00.000Z,21/1/2026,GOLD,5Min,"4773,255","4780,345","4765,598","4765,598"
2026-01-21T19:35:00.000Z,21/1/2026,GOLD,5Min,"4805,375","4805,945","4772,595","4773,285"
2026-01-21T19:30:00.000Z,21/1/2026,GOLD,5Min,"4815,645","4821,225","4800,305","4805,315"
2026-01-21T19:25:00.000Z,21/1/2026,GOLD,5Min,"4852,605","4853,875","4805,005","4815,655"
2026-01-21T19:20:00.000Z,21/1/2026,GOLD,5Min,"4848,775","4853,355","4847,598","4852,635"
2026-01-21T19:15:00.000Z,21/1/2026,GOLD,5Min,"4848,705","4849,925","4846,205","4848,785"
2026-01-21T19:10:00.000Z,21/1/2026,GOLD,5Min,"4848,825","4850,725","4847,765","4848,735"
2026-01-21T19:05:00.000Z,21/1/2026,GOLD,5Min,"4844,895","4849,295","4842,885","4848,875"
2026-01-21T19:00:00.000Z,21/1/2026,GOLD,5Min,"4850,125","4850,685","4844,548","4844,835"
2026-01-21T18:55:00.000Z,21/1/2026,GOLD,5Min,"4841,945","4850,445","4841,355","4850,095"
2026-01-21T18:50:00.000Z,21/1/2026,GOLD,5Min,"4842,925","4843,885","4840,548","4842,055"
2026-01-21T18:45:00.000Z,21/1/2026,GOLD,5Min,"4837,505","4842,855","4835,885","4842,855"
2026-01-21T18:40:00.000Z,21/1/2026,GOLD,5Min,"4832,945","4837,925","4830,105","4837,645"
2026-01-21T18:35:00.000Z,21/1/2026,GOLD,5Min,"4835,025","4835,425","4830,665","4832,895"
2026-01-21T18:30:00.000Z,21/1/2026,GOLD,5Min,"4833,985","4838,515","4833,625","4835,075"
2026-01-21T18:25:00.000Z,21/1/2026,GOLD,5Min,"4829,055","4836,905","4828,295","4833,925"
2026-01-21T18:20:00.000Z,21/1/2026,GOLD,5Min,"4821,095","4831,125","4819,515","4829,105"
2026-01-21T18:15:00.000Z,21/1/2026,GOLD,5Min,"4825,255","4826,635","4820,735","4821,125"
2026-01-21T18:10:00.000Z,21/1/2026,GOLD,5Min,"4826,175","4831,545","4825,235","4825,235"
2026-01-21T18:05:00.000Z,21/1/2026,GOLD,5Min,"4825,055","4830,345","4823,108","4826,285"
2026-01-21T18:00:00.000Z,21/1/2026,GOLD,5Min,"4826,155","4828,305","4822,475","4825,095"
2026-01-21T17:55:00.000Z,21/1/2026,GOLD,5Min,"4820,675","4827,515","4818,875","4826,125"
2026-01-21T17:50:00.000Z,21/1/2026,GOLD,5Min,"4814,035","4823,005","4813,475","4820,705"
2026-01-21T17:45:00.000Z,21/1/2026,GOLD,5Min,"4809,645","4816,335","4808,415","4814,145"
2026-01-21T17:40:00.000Z,21/1/2026,GOLD,5Min,"4815,455","4818,845","4806,645","4809,685"
2026-01-21T17:35:00.000Z,21/1/2026,GOLD,5Min,"4806,985","4816,795","4806,505","4815,435"
2026-01-21T17:30:00.000Z,21/1/2026,GOLD,5Min,"4821,095","4821,535","4802,325","4807,105"
2026-01-21T17:25:00.000Z,21/1/2026,GOLD,5Min,"4824,445","4825,695","4815,425","4821,075"
2026-01-21T17:20:00.000Z,21/1/2026,GOLD,5Min,"4822,225","4826,215","4821,305","4824,795"
2026-01-21T17:15:00.000Z,21/1/2026,GOLD,5Min,"4817,809","4823,515","4814,278","4822,195"
2026-01-21T17:10:00.000Z,21/1/2026,GOLD,5Min,"4826,945","4827,825","4815,315","4818,225"
2026-01-21T17:05:00.000Z,21/1/2026,GOLD,5Min,"4824,325","4829,835","4823,265","4827,275"
2026-01-21T17:00:00.000Z,21/1/2026,GOLD,5Min,"4833,295","4834,135","4817,715","4824,345"
2026-01-21T16:55:00.000Z,21/1/2026,GOLD,5Min,"4829,385","4836,665","4828,745","4833,265"
2026-01-21T16:50:00.000Z,21/1/2026,GOLD,5Min,"4833,625","4834,335","4819,615","4829,555"
2026-01-21T16:45:00.000Z,21/1/2026,GOLD,5Min,"4834,545","4837,425","4830,025","4833,585"
2026-01-21T16:40:00.000Z,21/1/2026,GOLD,5Min,"4846,515","4849,595","4833,448","4834,565"
2026-01-21T16:35:00.000Z,21/1/2026,GOLD,5Min,"4846,225","4847,265","4841,275","4846,505"
2026-01-21T16:30:00.000Z,21/1/2026,GOLD,5Min,"4839,795","4846,295","4838,635","4846,265"
2026-01-21T16:25:00.000Z,21/1/2026,GOLD,5Min,"4832,395","4840,695","4828,915","4839,725"
2026-01-21T16:20:00.000Z,21/1/2026,GOLD,5Min,"4835,028","4838,835","4831,505","4832,385"
2026-01-21T16:15:00.000Z,21/1/2026,GOLD,5Min,"4846,865","4852,585","4833,725","4835,225"
2026-01-21T16:10:00.000Z,21/1/2026,GOLD,5Min,"4850,675","4853,745","4843,545","4846,875"
2026-01-21T16:05:00.000Z,21/1/2026,GOLD,5Min,"4846,905","4855,435","4846,535","4850,675"
2026-01-21T16:00:00.000Z,21/1/2026,GOLD,5Min,"4847,535","4851,285","4843,755","4847,005"
2026-01-21T15:55:00.000Z,21/1/2026,GOLD,5Min,"4850,965","4854,365","4846,758","4847,505"
2026-01-21T15:50:00.000Z,21/1/2026,GOLD,5Min,"4843,465","4852,335","4838,005","4850,925"
2026-01-21T15:45:00.000Z,21/1/2026,GOLD,5Min,"4837,145","4844,365","4833,815","4843,635"
2026-01-21T15:40:00.000Z,21/1/2026,GOLD,5Min,"4838,818","4842,625","4832,495","4837,185"
2026-01-21T15:35:00.000Z,21/1/2026,GOLD,5Min,"4839,235","4845,275","4834,995","4838,818"
2026-01-21T15:30:00.000Z,21/1/2026,GOLD,5Min,"4830,798","4839,815","4828,765","4839,275"
2026-01-21T15:25:00.000Z,21/1/2026,GOLD,5Min,"4817,205","4831,498","4813,925","4830,798"
2026-01-21T15:20:00.000Z,21/1/2026,GOLD,5Min,"4831,075","4832,555","4812,415","4817,015"
2026-01-21T15:15:00.000Z,21/1/2026,GOLD,5Min,"4860,055","4861,625","4828,298","4831,035"
2026-01-21T15:10:00.000Z,21/1/2026,GOLD,5Min,"4864,165","4865,755","4854,195","4860,085"
2026-01-21T15:05:00.000Z,21/1/2026,GOLD,5Min,"4861,625","4868,575","4860,465","4864,185"
2026-01-21T15:00:00.000Z,21/1/2026,GOLD,5Min,"4851,515","4865,155","4846,785","4861,645"
2026-01-21T14:55:00.000Z,21/1/2026,GOLD,5Min,"4855,445","4858,865","4850,225","4851,595"
2026-01-21T14:50:00.000Z,21/1/2026,GOLD,5Min,"4853,335","4857,065","4846,485","4855,525"
2026-01-21T14:45:00.000Z,21/1/2026,GOLD,5Min,"4860,555","4861,785","4850,955","4853,395"
2026-01-21T14:40:00.000Z,21/1/2026,GOLD,5Min,"4870,455","4872,245","4859,445","4860,545"
2026-01-21T14:35:00.000Z,21/1/2026,GOLD,5Min,"4857,405","4871,885","4851,325","4870,305"
2026-01-21T14:30:00.000Z,21/1/2026,GOLD,5Min,"4860,085","4868,575","4849,795","4857,435"
2026-01-21T14:25:00.000Z,21/1/2026,GOLD,5Min,"4853,065","4864,355","4850,535","4860,275"
2026-01-21T14:20:00.000Z,21/1/2026,GOLD,5Min,"4845,858","4857,215","4845,838","4853,045"
2026-01-21T14:15:00.000Z,21/1/2026,GOLD,5Min,"4844,065","4854,305","4841,568","4845,828"
2026-01-21T14:10:00.000Z,21/1/2026,GOLD,5Min,"4864,365","4869,085","4839,115","4844,085"
2026-01-21T14:05:00.000Z,21/1/2026,GOLD,5Min,"4852,375","4865,375","4840,938","4864,375"
2026-01-21T14:00:00.000Z,21/1/2026,GOLD,5Min,"4879,195","4880,635","4851,555","4852,375"
2026-01-21T13:55:00.000Z,21/1/2026,GOLD,5Min,"4877,095","4880,135","4874,908","4879,215"
2026-01-21T13:50:00.000Z,21/1/2026,GOLD,5Min,"4873,635","4878,295","4869,848","4877,065"
2026-01-21T13:45:00.000Z,21/1/2026,GOLD,5Min,"4877,165","4877,655","4872,395","4873,445"
2026-01-21T13:40:00.000Z,21/1/2026,GOLD,5Min,"4878,265","4878,925","4875,735","4877,135"
2026-01-21T13:35:00.000Z,21/1/2026,GOLD,5Min,"4871,275","4878,475","4870,855","4878,235"
2026-01-21T13:30:00.000Z,21/1/2026,GOLD,5Min,"4867,845","4871,798","4866,768","4871,255"
2026-01-21T13:25:00.000Z,21/1/2026,GOLD,5Min,"4863,765","4868,235","4862,555","4867,815"
2026-01-21T13:20:00.000Z,21/1/2026,GOLD,5Min,"4866,965","4868,495","4861,608","4863,335"
2026-01-21T13:15:00.000Z,21/1/2026,GOLD,5Min,"4869,085","4871,375","4866,598","4866,795"
2026-01-21T13:10:00.000Z,21/1/2026,GOLD,5Min,"4868,665","4871,305","4866,635","4869,055"
2026-01-21T13:05:00.000Z,21/1/2026,GOLD,5Min,"4861,155","4869,705","4860,305","4868,635"
2026-01-21T13:00:00.000Z,21/1/2026,GOLD,5Min,"4865,313","4865,385","4858,255","4861,045"
2026-01-21T12:55:00.000Z,21/1/2026,GOLD,5Min,"4861,915","4867,095","4861,875","4864,975"
2026-01-21T12:50:00.000Z,21/1/2026,GOLD,5Min,"4858,695","4862,195","4858,645","4861,895"
2026-01-21T12:45:00.000Z,21/1/2026,GOLD,5Min,"4865,515","4865,665","4856,635","4858,665"
2026-01-21T12:40:00.000Z,21/1/2026,GOLD,5Min,"4866,275","4866,605","4864,075","4865,475"
2026-01-21T12:35:00.000Z,21/1/2026,GOLD,5Min,"4866,305","4870,715","4865,825","4866,255"
2026-01-21T12:30:00.000Z,21/1/2026,GOLD,5Min,"4864,695","4866,885","4863,485","4866,335"
2026-01-21T12:25:00.000Z,21/1/2026,GOLD,5Min,"4861,395","4864,685","4858,655","4864,675"
2026-01-21T12:20:00.000Z,21/1/2026,GOLD,5Min,"4856,285","4861,885","4856,105","4861,425"
2026-01-21T12:15:00.000Z,21/1/2026,GOLD,5Min,"4862,005","4862,205","4855,415","4856,085"
2026-01-21T12:10:00.000Z,21/1/2026,GOLD,5Min,"4863,285","4863,765","4861,055","4862,065"
2026-01-21T12:05:00.000Z,21/1/2026,GOLD,5Min,"4866,165","4866,495","4862,665","4863,395"
2026-01-21T12:00:00.000Z,21/1/2026,GOLD,5Min,"4866,735","4867,325","4862,845","4866,145"
2026-01-21T11:55:00.000Z,21/1/2026,GOLD,5Min,"4862,455","4866,705","4862,285","4866,705"
2026-01-21T11:50:00.000Z,21/1/2026,GOLD,5Min,"4860,615","4863,175","4859,685","4862,425"
2026-01-21T11:45:00.000Z,21/1/2026,GOLD,5Min,"4861,975","4862,565","4854,975","4860,595"
2026-01-21T11:40:00.000Z,21/1/2026,GOLD,5Min,"4864,195","4864,655","4860,315","4861,995"
2026-01-21T11:35:00.000Z,21/1/2026,GOLD,5Min,"4862,875","4865,805","4861,615","4864,245"
2026-01-21T11:30:00.000Z,21/1/2026,GOLD,5Min,"4866,705","4867,155","4862,765","4862,855"
2026-01-21T11:25:00.000Z,21/1/2026,GOLD,5Min,"4870,185","4871,305","4866,968","4866,968"
2026-01-21T11:20:00.000Z,21/1/2026,GOLD,5Min,"4869,438","4871,248","4868,628","4870,155"
2026-01-21T11:15:00.000Z,21/1/2026,GOLD,5Min,"4864,998","4869,615","4864,798","4869,615"
2026-01-21T11:10:00.000Z,21/1/2026,GOLD,5Min,"4863,925","4865,298","4863,298","4864,998"
2026-01-21T11:05:00.000Z,21/1/2026,GOLD,5Min,"4861,505","4863,985","4860,845","4863,885"
2026-01-21T11:00:00.000Z,21/1/2026,GOLD,5Min,"4861,898","4862,785","4860,645","4861,475"
2026-01-21T10:55:00.000Z,21/1/2026,GOLD,5Min,"4863,135","4866,105","4861,898","4861,898"
2026-01-21T10:50:00.000Z,21/1/2026,GOLD,5Min,"4864,495","4866,498","4862,898","4863,098"
2026-01-21T10:45:00.000Z,21/1/2026,GOLD,5Min,"4864,775","4866,015","4863,658","4864,465"
2026-01-21T10:40:00.000Z,21/1/2026,GOLD,5Min,"4862,785","4865,575","4862,745","4864,755"
2026-01-21T10:35:00.000Z,21/1/2026,GOLD,5Min,"4860,625","4864,385","4860,235","4862,785"
2026-01-21T10:30:00.000Z,21/1/2026,GOLD,5Min,"4860,175","4862,605","4859,825","4860,665"
2026-01-21T10:25:00.000Z,21/1/2026,GOLD,5Min,"4862,305","4864,235","4859,905","4860,215"
2026-01-21T10:20:00.000Z,21/1/2026,GOLD,5Min,"4861,355","4864,255","4860,845","4862,275"
2026-01-21T10:15:00.000Z,21/1/2026,GOLD,5Min,"4863,225","4864,095","4859,645","4861,325"
2026-01-21T10:10:00.000Z,21/1/2026,GOLD,5Min,"4863,795","4864,405","4859,235","4863,255"
2026-01-21T10:05:00.000Z,21/1/2026,GOLD,5Min,"4866,165","4866,405","4863,275","4863,825"
2026-01-21T10:00:00.000Z,21/1/2026,GOLD,5Min,"4860,135","4866,555","4860,015","4866,145"
2026-01-21T09:55:00.000Z,21/1/2026,GOLD,5Min,"4861,735","4861,975","4858,985","4860,175"
2026-01-21T09:50:00.000Z,21/1/2026,GOLD,5Min,"4863,425","4865,425","4860,095","4861,765"
2026-01-21T09:45:00.000Z,21/1/2026,GOLD,5Min,"4866,085","4867,365","4862,085","4863,395"
2026-01-21T09:40:00.000Z,21/1/2026,GOLD,5Min,"4866,875","4867,115","4863,915","4866,065"
2026-01-21T09:35:00.000Z,21/1/2026,GOLD,5Min,"4869,065","4870,345","4865,005","4866,925"
2026-01-21T09:30:00.000Z,21/1/2026,GOLD,5Min,"4875,485","4876,965","4868,705","4869,025"
2026-01-21T09:25:00.000Z,21/1/2026,GOLD,5Min,"4868,525","4876,485","4865,965","4875,525"
2026-01-21T09:20:00.000Z,21/1/2026,GOLD,5Min,"4859,805","4868,825","4858,385","4868,495"
2026-01-21T09:15:00.000Z,21/1/2026,GOLD,5Min,"4859,725","4861,075","4857,845","4859,885"
2026-01-21T09:10:00.000Z,21/1/2026,GOLD,5Min,"4859,275","4862,215","4858,685","4859,675"
2026-01-21T09:05:00.000Z,21/1/2026,GOLD,5Min,"4858,125","4861,275","4857,615","4859,295"
2026-01-21T09:00:00.000Z,21/1/2026,GOLD,5Min,"4854,455","4858,915","4852,115","4858,125"
2026-01-21T08:55:00.000Z,21/1/2026,GOLD,5Min,"4856,815","4857,465","4851,325","4854,435"
2026-01-21T08:50:00.000Z,21/1/2026,GOLD,5Min,"4857,145","4858,465","4854,785","4856,835"
2026-01-21T08:45:00.000Z,21/1/2026,GOLD,5Min,"4861,115","4862,835","4856,925","4857,105"
2026-01-21T08:40:00.000Z,21/1/2026,GOLD,5Min,"4864,785","4864,965","4858,748","4861,145"
2026-01-21T08:35:00.000Z,21/1/2026,GOLD,5Min,"4862,515","4865,045","4860,948","4864,795"
2026-01-21T08:30:00.000Z,21/1/2026,GOLD,5Min,"4866,575","4867,885","4859,498","4862,495"
2026-01-21T08:25:00.000Z,21/1/2026,GOLD,5Min,"4865,055","4869,375","4864,185","4866,615"
2026-01-21T08:20:00.000Z,21/1/2026,GOLD,5Min,"4865,155","4867,075","4863,775","4865,085"
2026-01-21T08:15:00.000Z,21/1/2026,GOLD,5Min,"4858,345","4866,245","4858,245","4865,135"
2026-01-21T08:10:00.000Z,21/1/2026,GOLD,5Min,"4859,605","4859,785","4855,789","4858,315"
2026-01-21T08:05:00.000Z,21/1/2026,GOLD,5Min,"4859,605","4863,835","4859,015","4859,605"
2026-01-21T08:00:00.000Z,21/1/2026,GOLD,5Min,"4855,075","4859,785","4853,455","4859,665"
2026-01-21T07:55:00.000Z,21/1/2026,GOLD,5Min,"4855,779","4856,875","4853,755","4855,055"
2026-01-21T07:50:00.000Z,21/1/2026,GOLD,5Min,"4850,745","4856,765","4848,945","4855,705"
2026-01-21T07:45:00.000Z,21/1/2026,GOLD,5Min,"4849,025","4850,945","4847,495","4850,665"
2026-01-21T07:40:00.000Z,21/1/2026,GOLD,5Min,"4843,305","4850,885","4843,145","4848,975"
2026-01-21T07:35:00.000Z,21/1/2026,GOLD,5Min,"4847,295","4847,645","4838,445","4843,335"
2026-01-21T07:30:00.000Z,21/1/2026,GOLD,5Min,"4849,315","4851,435","4845,295","4847,295"
2026-01-21T07:25:00.000Z,21/1/2026,GOLD,5Min,"4841,715","4850,525","4839,055","4848,855"
2026-01-21T07:20:00.000Z,21/1/2026,GOLD,5Min,"4837,645","4842,165","4832,375","4841,685"
2026-01-21T07:15:00.000Z,21/1/2026,GOLD,5Min,"4837,015","4840,685","4832,998","4837,705"
2026-01-21T07:10:00.000Z,21/1/2026,GOLD,5Min,"4839,435","4841,795","4834,465","4836,798"
2026-01-21T07:05:00.000Z,21/1/2026,GOLD,5Min,"4840,969","4844,181","4835,005","4839,455"
2026-01-21T07:00:00.000Z,21/1/2026,GOLD,5Min,"4847,255","4848,885","4835,505","4840,969"
2026-01-21T06:55:00.000Z,21/1/2026,GOLD,5Min,"4860,915","4861,625","4845,455","4847,275"
2026-01-21T06:50:00.000Z,21/1/2026,GOLD,5Min,"4862,215","4865,805","4860,255","4860,915"
2026-01-21T06:45:00.000Z,21/1/2026,GOLD,5Min,"4861,148","4862,445","4853,548","4862,315"
2026-01-21T06:40:00.000Z,21/1/2026,GOLD,5Min,"4867,945","4868,565","4858,748","4861,148"
2026-01-21T06:35:00.000Z,21/1/2026,GOLD,5Min,"4881,005","4881,155","4867,515","4867,975"
2026-01-21T06:30:00.000Z,21/1/2026,GOLD,5Min,"4883,565","4887,075","4879,935","4880,935"
2026-01-21T06:25:00.000Z,21/1/2026,GOLD,5Min,"4879,315","4888,075","4879,285","4883,585"
2026-01-21T06:20:00.000Z,21/1/2026,GOLD,5Min,"4874,895","4880,225","4869,848","4879,315"
2026-01-21T06:15:00.000Z,21/1/2026,GOLD,5Min,"4871,285","4876,325","4871,125","4874,915"
2026-01-21T06:10:00.000Z,21/1/2026,GOLD,5Min,"4869,648","4871,915","4869,438","4871,315"
2026-01-21T06:05:00.000Z,21/1/2026,GOLD,5Min,"4869,365","4869,848","4864,025","4869,548"
2026-01-21T06:00:00.000Z,21/1/2026,GOLD,5Min,"4869,805","4875,195","4867,155","4869,365"
2026-01-21T05:55:00.000Z,21/1/2026,GOLD,5Min,"4872,325","4874,215","4868,775","4869,745"
2026-01-21T05:50:00.000Z,21/1/2026,GOLD,5Min,"4873,275","4876,945","4871,765","4872,305"
2026-01-21T05:45:00.000Z,21/1/2026,GOLD,5Min,"4870,775","4876,285","4870,245","4873,298"
2026-01-21T05:40:00.000Z,21/1/2026,GOLD,5Min,"4873,909","4873,909","4867,258","4870,825"
2026-01-21T05:35:00.000Z,21/1/2026,GOLD,5Min,"4875,805","4878,065","4873,208","4873,909"
2026-01-21T05:30:00.000Z,21/1/2026,GOLD,5Min,"4868,575","4877,615","4863,635","4875,965"
2026-01-21T05:25:00.000Z,21/1/2026,GOLD,5Min,"4870,525","4871,115","4863,335","4868,605"
2026-01-21T05:20:00.000Z,21/1/2026,GOLD,5Min,"4873,355","4873,945","4869,745","4870,555"
2026-01-21T05:15:00.000Z,21/1/2026,GOLD,5Min,"4866,805","4873,545","4865,905","4873,365"
2026-01-21T05:10:00.000Z,21/1/2026,GOLD,5Min,"4863,065","4866,865","4863,065","4866,785"
2026-01-21T05:05:00.000Z,21/1/2026,GOLD,5Min,"4859,645","4863,085","4858,605","4863,065"
2026-01-21T05:00:00.000Z,21/1/2026,GOLD,5Min,"4865,695","4866,205","4859,255","4859,725"
2026-01-21T04:55:00.000Z,21/1/2026,GOLD,5Min,"4865,735","4870,685","4863,895","4865,795"
2026-01-21T04:50:00.000Z,21/1/2026,GOLD,5Min,"4863,315","4866,865","4862,065","4865,765"
2026-01-21T04:45:00.000Z,21/1/2026,GOLD,5Min,"4865,325","4865,835","4862,345","4863,425"
2026-01-21T04:40:00.000Z,21/1/2026,GOLD,5Min,"4859,299","4865,365","4859,045","4865,225"
2026-01-21T04:35:00.000Z,21/1/2026,GOLD,5Min,"4853,869","4860,775","4853,335","4859,299"
2026-01-21T04:30:00.000Z,21/1/2026,GOLD,5Min,"4849,595","4855,095","4849,585","4853,779"
2026-01-21T04:25:00.000Z,21/1/2026,GOLD,5Min,"4853,385","4853,385","4849,325","4849,615"
2026-01-21T04:20:00.000Z,21/1/2026,GOLD,5Min,"4849,805","4853,975","4847,648","4853,275"
2026-01-21T04:15:00.000Z,21/1/2026,GOLD,5Min,"4844,665","4850,585","4843,705","4849,875"
2026-01-21T04:10:00.000Z,21/1/2026,GOLD,5Min,"4840,445","4844,805","4837,695","4844,615"
2026-01-21T04:05:00.000Z,21/1/2026,GOLD,5Min,"4841,995","4842,685","4839,515","4840,455"
2026-01-21T04:00:00.000Z,21/1/2026,GOLD,5Min,"4844,675","4846,245","4841,625","4842,015"
2026-01-21T03:55:00.000Z,21/1/2026,GOLD,5Min,"4843,315","4846,855","4842,825","4844,735"
2026-01-21T03:50:00.000Z,21/1/2026,GOLD,5Min,"4840,598","4844,025","4839,995","4843,285"
2026-01-21T03:45:00.000Z,21/1/2026,GOLD,5Min,"4842,655","4843,005","4839,698","4840,598"
2026-01-21T03:40:00.000Z,21/1/2026,GOLD,5Min,"4839,715","4846,095","4839,295","4842,625"
2026-01-21T03:35:00.000Z,21/1/2026,GOLD,5Min,"4837,185","4841,995","4837,045","4839,655"
2026-01-21T03:30:00.000Z,21/1/2026,GOLD,5Min,"4833,505","4838,095","4831,535","4837,145"
2026-01-21T03:25:00.000Z,21/1/2026,GOLD,5Min,"4828,775","4833,535","4827,645","4833,475"
2026-01-21T03:20:00.000Z,21/1/2026,GOLD,5Min,"4832,485","4835,125","4826,795","4828,745"
2026-01-21T03:15:00.000Z,21/1/2026,GOLD,5Min,"4832,898","4836,655","4826,905","4832,505"
2026-01-21T03:10:00.000Z,21/1/2026,GOLD,5Min,"4844,295","4849,545","4832,825","4833,435"
2026-01-21T03:05:00.000Z,21/1/2026,GOLD,5Min,"4843,655","4846,055","4841,425","4844,275"
2026-01-21T03:00:00.000Z,21/1/2026,GOLD,5Min,"4836,455","4846,535","4836,115","4843,635"
2026-01-21T02:55:00.000Z,21/1/2026,GOLD,5Min,"4829,855","4836,835","4829,275","4836,465"
2026-01-21T02:50:00.000Z,21/1/2026,GOLD,5Min,"4829,515","4832,885","4827,395","4829,845"
2026-01-21T02:45:00.000Z,21/1/2026,GOLD,5Min,"4830,785","4832,645","4827,635","4829,545"
2026-01-21T02:40:00.000Z,21/1/2026,GOLD,5Min,"4834,325","4838,235","4830,145","4830,775"
2026-01-21T02:35:00.000Z,21/1/2026,GOLD,5Min,"4832,575","4839,325","4831,835","4834,295"
2026-01-21T02:30:00.000Z,21/1/2026,GOLD,5Min,"4824,675","4832,685","4822,065","4832,595"
2026-01-21T02:25:00.000Z,21/1/2026,GOLD,5Min,"4818,305","4825,445","4818,075","4824,705"
2026-01-21T02:20:00.000Z,21/1/2026,GOLD,5Min,"4825,965","4826,525","4817,005","4818,235"
2026-01-21T02:15:00.000Z,21/1/2026,GOLD,5Min,"4827,955","4827,985","4824,035","4825,905"
2026-01-21T02:10:00.000Z,21/1/2026,GOLD,5Min,4830,"4832,495","4822,385","4827,915"
2026-01-21T02:05:00.000Z,21/1/2026,GOLD,5Min,"4834,145","4838,695",4830,4830
2026-01-21T02:00:00.000Z,21/1/2026,GOLD,5Min,"4835,155","4841,945","4833,285","4834,185"
